summary_nr,_source,text,weak_action,weak_action_conf,weak_object,weak_object_conf,weak_controls,weak_sif_score,weak_sif_class,weak_energies
2021010201,January2015toNovember2025.csv,"an employee was doing maintenance work on a mechanical poultry harvester. the machine amputated the tip of his right middle finger. caught in running equipment or machinery during maintenance, cleaning  amputations fingertip(s) butchering machinery ",maintenance_repair,0.8,machinery,0.8,,0.85,SIF_POTENTIAL,
2021053916,January2015toNovember2025.csv,"a warehouse coordinator was receiving skids of product (tiles) while a forklift operator was putting the skids back into the staging lanes. while placing the skids of tile, the skids fell on top of the warehouse coordinator who suffered a broken pelvis and five broken ribs. struck by object falling from vehicle or machinery-other than vehicle part fractures multiple trunk locations skids, pallets forklift, order picker, platform truck-powered",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2024098632,January2015toNovember2025.csv,"an employee was unstrapping a pallet. another pallet (weighing 560 pounds) fell, striking the employee. the employee sustained injuries to his head, arms, ribs, back and pelvic area.  struck by falling object  unspecified  traumatic injuries or exposures  unspecified  multiple body parts  n.e.c.  skids, pallets  source, secondary source  unspecified",material_handling,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2015085439,January2015toNovember2025.csv,"a maintenance employee was troubleshooting a rotary valve for a pallet on the roof. while cleaning debris around the plug inside the fitting valve, the employee's finger was amputated by rotating blades. the unit was running at the time of the incident. caught in running equipment or machinery during maintenance, cleaning  amputations finger(s), fingernail(s), n.e.c. nonclassifiable ",working_at_height,0.8,valve,0.8,,0.85,SIF_POTENTIAL,
2021021731,January2015toNovember2025.csv,"an employee was walking out of a surgical site after cleaning it up. the employee tripped on a broken bar on the laundry cart and fell to the floor, suffering a hip injury. fall on same level due to tripping over an object  soreness, pain, hurt-nonspecified injury hip(s) floor, n.e.c. cart, dolly, hand truck-nonpowered",driving,0.8,vehicle,0.8,,0.5,UNCERTAIN,
2015063790,January2015toNovember2025.csv,"an employee was operating a yale forklift when he stuck his left hand outside the cab of the forklift. his left hand got caught between the front left vertical member of the forklift's overhead guard system and the metal horizontal rail of an adjacent grading table. he sustained injuries to his left hand, requiring a left thumb amputation at the hospital. part of occupant s body caught between vehicle and other object in nonroadway transport incident amputations finger(s), fingernail(s), n.e.c. forklift, order picker, platform truck-powered tables, worktables",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
20231210979,January2015toNovember2025.csv,"an employee was spotting for a forklift operation. the forklift backed over the employee, who suffered a complete amputation to one lower leg and a partial amputation to the other leg. the employee was hospitalized. pedestrian struck by vehicle backing up in nonroadway area amputations multiple leg locations, unspecified forklift, order picker, platform truck-powered ",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2016076141,January2015toNovember2025.csv,"an employee was operating a standup tram that tows mail carts when the employee's right pinky finger was caught between a tow bar and the connection area. the fingertip had to be surgically amputated at the first joint. nonroadway noncollision incident, n.e.c. amputations fingertip(s) industrial vehicle, material hauling and transport-powered, n.e.c ",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2019066416,January2015toNovember2025.csv,"an employee was going up an escalator from the second floor to the third floor when she lost her balance and fell backwards to the second floor level. she was hospitalized with a fractured spine and arm scrapes. other fall to lower level, unspecified fractures back, including spine, spinal cord, unspecified escalators floor, n.e.c.",working_at_height,0.8,,0.0,,0.85,SIF_POTENTIAL,
2015129358,January2015toNovember2025.csv,"an employee was hanging drywall from a scaffold and fell resulting in a head injury. other fall to lower level, unspecified intracranial injuries, unspecified brain scaffolds-staging, unspecified ",working_at_height,0.8,scaffold,0.8,,0.5,UNCERTAIN,
2018054277,January2015toNovember2025.csv,"while cleaning a meat grinder, an employee's hand entered the discharge tube and contacted the blades. 

the employee suffer amputation of the left index and middle fingertips. the meat grinder was not locked out and was in operation at the time of the incident. caught in running equipment or machinery during maintenance, cleaning  amputations fingertip(s) meat grinders ",maintenance_repair,0.8,hand_tool,0.8,no_isolation,0.85,SIF_POTENTIAL,
2024010133,January2015toNovember2025.csv,"on january 6, 2024, at approximately 12:00 p.m., an employee was petting a cat while on her break. the cat scratched and bit the employee's wrist and right hand. later that afternoon, the employee became ill due to the wounds and was hospitalized.  multiple types of contact with animals  cuts, lacerations, punctures without injury to internal structures  hand(s) and wrist(s)  cats, felines domestic  secondary source not applicable",,0.0,,0.0,,0.85,SIF_POTENTIAL,
20161211765,January2015toNovember2025.csv,"an employee slipped on ice while entering a car, suffering a broken hip. fall on same level due to slipping  fractures hip(s) sidewalk, path, outdoor walkway-paved ice, sleet, snow",,0.0,vehicle,0.8,,0.5,UNCERTAIN,
220851299,January2015toNovember2025.csv,"at 1:45 p.m. on january 4, 2016, an employee was applying rubber seam compound to the ridge of the roof. the employee was walking across the roof when he stepped on a plastic skylight. the plastic skylight broke and the employee fell through the skylight, 16 feet 8 inches, and hit his head on the concrete floor below. he was killed. employee falls through sky light and is killed skylight,fall,roof fall (from elevation) head trauma",working_at_height,0.823,,0.0,,0.555,SIF_POTENTIAL,gravity_height
2018076728,January2015toNovember2025.csv,"on july 5, 2018, an employee was guiding a gear into a gearbox. the employee's right middle finger was caught between the gear and the gearbox, resulting in the amputation of the fingertip. compressed or pinched by shifting objects or equipment amputations fingertip(s) engine parts and accessories, n.e.c. transmission-vehicle",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2024010128,January2015toNovember2025.csv,"on january 6, 2024, an employee was returning a hopper cart in a plant. the employee's right hand was crushed between the cart and a support beam, causing a fracture and a laceration to the hand. the employee was hospitalized.  caught or wedged between objects  nonrunning  fractures and surface, flesh wounds   hand(s), finger(s)  unspecified  hoppers  except confined space  trusses, girders, beams structurally attached",confined_space,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2020076697,January2015toNovember2025.csv,"an employee was cutting wood with a circular saw when it kicked back and lacerated the inside of his right leg below the knee. he was hospitalized. injured by slipping or swinging object held by injured worker cuts, lacerations knee(s) saws-powered, except chainsaws ",manual_tools,0.8,hand_tool,0.8,,0.85,SIF_POTENTIAL,
2025076877,January2015toNovember2025.csv,"an employee was unhooking the ramps to an equipment trailer in preparation for unloading equipment. the employee engaged the pneumatic system to lower the ramp. he walked around the back of the trailer and the ramp fell down and pinned him to the ground. the employee sustained fractures to his t5 and t7 to t11 vertebrae, three fractured ribs on the left side, a punctured lung, and severe bruising of his left side and hip. the employee was hospitalized.  struck by falling part of vehicle or machine, still attached  multiple severe wounds and internal injuries  multiple trunk locations  gates, hatches  vehicle and machine cargo  trucks  unspecified",driving,0.8,vehicle,0.8,,0.85,SIF_POTENTIAL,
2015010215,January2015toNovember2025.csv,"employee was hospitalized after falling 21 inches through a drain while cleaning. employee suffered a fractured right knee, fractured rib, and punctured right lung. fall through surface or existing opening less than 6 feet fractures and other injuries, n.e.c. multiple body parts, n.e.c. grates and drains in floor surface ",cleaning,0.8,,0.0,,0.85,SIF_POTENTIAL,
2023065474,January2015toNovember2025.csv,"an employee was positioning a die plate using a wrench. the die plate moved and the employee's fingers were caught against the wrench. the employee sustained amputations to one or more fingers. compressed or pinched by shifting objects or equipment amputations finger(s), fingernail(s), unspecified metal, woodworking, and special material machinery, unspecified ",manual_tools,0.8,hand_tool,0.8,,0.85,SIF_POTENTIAL,
